Energy		corrections		shape factor		beta		neutrino
8.5152e+01	6.0055e+00	5.6990e-06	1.9517e-05	1.9517e-05
8.5698e+01	5.9907e+00	5.7001e-06	1.9512e-05	1.9512e-05
8.6244e+01	5.9760e+00	5.7013e-06	1.9506e-05	1.9506e-05
8.6790e+01	5.9615e+00	5.7025e-06	1.9501e-05	1.9501e-05
8.7336e+01	5.9472e+00	5.7037e-06	1.9495e-05	1.9495e-05
8.7882e+01	5.9330e+00	5.7049e-06	1.9490e-05	1.9490e-05
8.8429e+01	5.9189e+00	5.7061e-06	1.9484e-05	1.9484e-05
8.8975e+01	5.9050e+00	5.7074e-06	1.9478e-05	1.9478e-05
8.9521e+01	5.8913e+00	5.7087e-06	1.9473e-05	1.9473e-05
9.0067e+01	5.8777e+00	5.7100e-06	1.9467e-05	1.9467e-05
9.0613e+01	5.8642e+00	5.7113e-06	1.9462e-05	1.9462e-05
9.1159e+01	5.8508e+00	5.7126e-06	1.9456e-05	1.9456e-05
9.1705e+01	5.8376e+00	5.7140e-06	1.9451e-05	1.9451e-05
9.2251e+01	5.8246e+00	5.7154e-06	1.9445e-05	1.9445e-05
9.2797e+01	5.8116e+00	5.7168e-06	1.9440e-05	1.9440e-05
9.3343e+01	5.7988e+00	5.7182e-06	1.9434e-05	1.9434e-05
9.3889e+01	5.7861e+00	5.7197e-06	1.9429e-05	1.9429e-05
9.4435e+01	5.7736e+00	5.7212e-06	1.9423e-05	1.9423e-05
9.4981e+01	5.7611e+00	5.7227e-06	1.9418e-05	1.9418e-05
9.5527e+01	5.7488e+00	5.7242e-06	1.9412e-05	1.9412e-05
9.6074e+01	5.7366e+00	5.7257e-06	1.9407e-05	1.9407e-05
9.6620e+01	5.7245e+00	5.7273e-06	1.9401e-05	1.9401e-05
9.7166e+01	5.7126e+00	5.7289e-06	1.9395e-05	1.9395e-05
9.7712e+01	5.7007e+00	5.7305e-06	1.9390e-05	1.9390e-05
